Customer_ID,Age,Gender,Region,Product_Category,Purchase_Amount_USD,Purchase_Date,Campaign,Satisfaction_Score,Returns
1706,53,Male,Americas,Clothing,51.95,2025-04-30,C,2,0
1707,68,Female,Europe,Clothing,76.62,2025-06-30,B,3,0
1708,62,Male,Asia,Electronics,157.29,2025-02-19,A,2,0
1709,62,Male,Americas,Toys,70.4,2025-03-24,B,5,2
1710,38,Male,Asia,Toys,90.71,2025-02-03,A,4,0
1711,53,Female,Asia,Electronics,87.64,2025-04-18,A,4,0
1712,44,Female,Asia,Toys,131.78,2025-11-30,A,4,1
1713,19,Female,Americas,Home,20.79,2025-08-14,A,2,0
1714,58,Female,Asia,Home,126.15,2025-09-05,A,4,0
1715,33,Other,Americas,Toys,100.28,2025-05-17,C,5,0
1716,21,Male,Europe,Home,96.75,2025-06-11,B,1,1
1717,68,Male,Americas,Toys,108.99,2025-09-28,B,4,0
1718,55,Female,Asia,Electronics,74.69,2025-08-07,B,2,0
1719,48,Male,Americas,Home,112.77,2024-12-06,B,4,0
1720,41,Female,Asia,Electronics,5.0,2025-07-22,C,5,0
1721,55,Female,Americas,Clothing,79.51,2025-01-05,A,5,0
1722,69,Male,Asia,Electronics,157.72,2025-01-08,B,3,2
1723,32,Female,Europe,Electronics,16.52,2024-12-21,B,2,1
1724,26,Female,Asia,Toys,60.86,2025-11-11,B,3,0
1725,40,Female,Europe,Home,61.39,2024-12-29,A,2,0
1726,50,Male,Asia,Electronics,107.42,2025-05-07,A,3,0
1727,66,Male,Africa,Home,45.13,2025-05-26,B,1,1
1728,43,Male,Asia,Home,91.48,2025-04-24,C,1,0
1729,24,Female,Asia,Home,73.28,2025-11-22,C,1,0
1730,38,Male,Africa,Toys,36.23,2025-04-12,A,2,0
1731,37,Male,Africa,Electronics,61.53,2025-02-04,A,1,0
1732,44,Female,Americas,Clothing,39.81,2025-02-26,C,5,0
1733,25,Female,Europe,Toys,87.3,2025-06-25,A,1,0
1734,40,Male,Asia,Home,30.29,2025-09-03,A,4,1
1735,62,Male,Asia,Home,42.1,2025-09-13,C,5,1
1736,41,Male,Asia,Toys,147.95,2025-01-05,B,3,1
1737,31,Male,Asia,Toys,62.52,2025-03-20,C,4,0
1738,38,Male,Americas,Home,142.48,2025-01-24,B,4,0
1739,26,Other,Asia,Electronics,62.06,2024-12-04,A,2,0
1740,34,Male,Africa,Home,139.27,2025-01-31,B,1,0
1741,66,Other,Americas,Toys,54.77,2024-12-28,B,1,0
1742,26,Male,Africa,Home,68.18,2025-09-07,C,1,1
1743,64,Male,Africa,Toys,121.43,2025-04-06,B,1,0
1744,20,Female,Asia,Clothing,5.0,2025-05-12,C,5,0
1745,49,Other,Asia,Toys,46.06,2025-09-14,A,1,0
1746,18,Male,Asia,Clothing,62.42,2025-11-11,A,3,0
1747,42,Female,Americas,Home,115.97,2025-06-10,B,2,0
1748,22,Female,Europe,Electronics,114.57,2025-06-06,B,3,1
1749,52,Female,Europe,Home,116.31,2025-09-26,C,5,0
1750,20,Female,Asia,Clothing,60.0,2025-04-12,A,5,1
1751,39,Female,Americas,Clothing,59.37,2025-05-09,A,2,0
1752,60,Male,Asia,Clothing,136.71,2025-08-09,A,5,0
1753,59,Female,Africa,Clothing,90.57,2025-01-01,B,3,0
1754,62,Female,Europe,Electronics,17.78,2025-05-18,A,4,1
1755,68,Male,Europe,Toys,19.03,2025-08-14,C,2,0
1756,41,Female,Africa,Toys,64.68,2025-11-20,A,1,0
1757,31,Male,Americas,Toys,14.39,2025-07-29,A,2,1
1758,39,Female,Americas,Toys,62.79,2025-04-22,B,3,1
1759,49,Female,Americas,Home,174.9,2024-12-07,C,2,0
1760,52,Other,Asia,Toys,32.46,2025-10-23,A,5,1
1761,26,Male,Americas,Electronics,37.15,2025-05-31,C,1,1
1762,52,Female,Europe,Electronics,116.92,2025-09-15,A,5,1
1763,31,Male,Americas,Electronics,57.58,2025-11-02,C,1,0
1764,38,Male,Asia,Toys,92.76,2025-09-27,A,5,0
1765,43,Male,Asia,Electronics,123.82,2025-02-08,A,3,0
1766,56,Other,Asia,Home,62.08,2025-06-02,B,3,1
1767,19,Male,Asia,Toys,133.73,2025-02-10,B,3,1
1768,23,Female,Asia,Electronics,49.08,2025-03-12,C,4,0
1769,51,Male,Americas,Clothing,78.8,2024-12-12,C,3,0
1770,26,Female,Europe,Clothing,151.53,2025-11-03,C,5,0
1771,51,Female,Africa,Clothing,81.19,2025-07-24,B,5,0
1772,46,Male,Europe,Toys,59.09,2025-11-29,A,4,2
1773,64,Male,Americas,Clothing,39.77,2025-05-17,C,3,0
1774,39,Female,Americas,Clothing,116.72,2025-09-07,C,3,1
1775,42,Female,Africa,Toys,23.32,2025-10-30,A,2,1
1776,41,Female,Africa,Toys,76.01,2025-02-17,A,3,0
1777,26,Female,Europe,Home,76.3,2025-02-03,C,1,1
1778,65,Male,Africa,Toys,45.77,2025-10-08,C,4,1
1779,54,Male,Asia,Home,58.65,2025-06-10,B,3,0
1780,34,Male,Europe,Clothing,5.0,2025-08-26,B,4,1
1781,22,Male,Africa,Clothing,32.32,2025-11-24,B,3,0
1782,23,Other,Asia,Electronics,86.56,2025-09-03,C,2,0
1783,64,Female,Africa,Home,76.17,2025-10-28,C,3,0
1784,30,Male,Europe,Clothing,113.93,2025-06-04,C,3,0
1785,52,Female,Europe,Home,21.83,2025-02-21,A,1,2
1786,67,Male,Americas,Clothing,169.06,2025-10-12,C,3,0
1787,57,Female,Asia,Toys,39.97,2025-07-20,B,2,0
1788,29,Female,Africa,Electronics,76.69,2025-09-16,A,4,0
1789,36,Female,Europe,Electronics,93.86,2024-12-05,A,2,0
1790,28,Male,Europe,Toys,56.02,2024-12-27,A,4,1
1791,62,Male,Europe,Toys,86.0,2025-07-06,C,1,0
1792,27,Female,Africa,Clothing,41.52,2025-01-13,C,1,1
1793,40,Female,Americas,Clothing,102.95,2024-12-02,A,4,1
1794,47,Female,Africa,Home,26.68,2025-04-18,C,2,1
1795,33,Male,Africa,Clothing,84.34,2025-05-02,A,3,0
1796,56,Female,Americas,Clothing,65.74,2025-07-18,C,5,0
1797,60,Male,Europe,Clothing,105.43,2024-12-13,B,5,0
1798,54,Female,Africa,Clothing,84.51,2025-10-21,C,2,0
1799,42,Male,Europe,Clothing,86.92,2025-01-16,B,2,0
1800,48,Female,Europe,Clothing,102.31,2025-03-28,C,1,0
1801,58,Female,Africa,Clothing,66.61,2025-02-02,B,2,0
1802,38,Other,Americas,Electronics,36.3,2025-05-23,A,2,0
1803,50,Female,Asia,Electronics,57.44,2025-02-05,A,2,0
1804,62,Male,Asia,Home,31.83,2025-07-07,C,3,0
1805,33,Male,Africa,Electronics,48.39,2025-06-03,B,5,0
1806,54,Male,Asia,Home,67.19,2025-03-09,C,1,1
1807,41,Male,Europe,Electronics,110.87,2025-03-21,C,3,1
1808,44,Female,Asia,Toys,50.11,2025-06-04,C,5,0
1809,52,Male,Africa,Toys,5.0,2025-01-04,B,2,0
1810,56,Male,Americas,Toys,25.09,2025-09-22,B,5,0
1811,23,Female,Americas,Electronics,57.53,2025-05-28,C,4,0
1812,66,Female,Africa,Electronics,234.67,2025-07-28,C,2,1
1813,63,Male,Asia,Home,30.28,2025-01-15,B,5,1
1814,34,Female,Europe,Home,72.82,2025-06-26,A,5,0
1815,38,Female,Americas,Toys,84.46,2025-06-02,C,1,0
1816,45,Female,Africa,Toys,114.58,2025-11-13,A,1,1
1817,19,Female,Africa,Home,44.59,2024-12-01,A,4,0
1818,34,Other,Asia,Electronics,64.33,2024-12-21,B,5,0
1819,46,Female,Europe,Clothing,89.49,2025-10-18,A,3,0
1820,49,Male,Africa,Clothing,75.44,2025-03-05,C,2,0
1821,49,Female,Africa,Electronics,58.97,2025-05-21,A,4,1
1822,68,Female,Europe,Electronics,145.12,2025-06-16,C,2,0
1823,47,Female,Asia,Toys,66.26,2025-07-27,C,3,1
1824,53,Female,Africa,Toys,132.75,2025-06-13,A,2,0
1825,34,Other,Africa,Home,78.63,2025-07-24,C,2,0
1826,50,Female,Asia,Toys,111.13,2025-10-01,C,1,0
1827,62,Male,Asia,Clothing,123.58,2025-06-24,B,2,0
1828,67,Male,Europe,Toys,41.96,2025-10-16,A,4,0
1829,45,Male,Asia,Electronics,19.94,2025-07-25,B,3,0
1830,54,Female,Americas,Clothing,140.81,2024-12-16,C,4,1
1831,32,Other,Americas,Electronics,30.69,2025-06-04,B,2,0
1832,59,Male,Europe,Clothing,103.24,2025-09-01,C,1,0
1833,40,Female,Asia,Toys,109.74,2025-02-17,A,5,0
1834,67,Male,Europe,Home,95.58,2025-03-16,A,5,0
1835,30,Female,Americas,Clothing,13.18,2025-07-21,C,5,0
1836,58,Male,Europe,Electronics,5.71,2025-07-27,A,3,0
1837,68,Female,Americas,Clothing,103.7,2025-10-24,C,1,0
1838,61,Male,Asia,Toys,78.52,2025-08-09,B,1,0
1839,67,Female,Europe,Toys,45.07,2025-03-22,A,5,0
1840,23,Other,Americas,Clothing,110.4,2025-07-12,A,2,0
1841,26,Male,Africa,Clothing,34.26,2025-02-27,A,4,0
1842,45,Female,Africa,Toys,100.37,2025-03-22,A,4,1
1843,50,Female,Asia,Electronics,65.87,2025-05-01,A,1,0
1844,58,Male,Africa,Clothing,105.11,2025-11-22,B,3,0
1845,27,Male,Americas,Home,12.56,2025-08-17,C,4,0
1846,63,Female,Europe,Clothing,29.58,2025-08-08,C,3,0
1847,18,Male,Asia,Clothing,107.59,2025-06-02,B,3,0
1848,38,Male,Americas,Home,82.71,2025-01-19,C,3,0
1849,30,Female,Asia,Electronics,79.29,2024-12-31,C,4,0
1850,51,Other,Asia,Clothing,74.17,2025-09-27,A,2,0
1851,60,Female,Americas,Toys,5.0,2025-09-27,A,1,0
1852,64,Male,Africa,Home,5.0,2025-05-24,C,3,1
1853,59,Male,Asia,Toys,51.43,2025-02-25,A,1,0
1854,27,Male,Asia,Clothing,75.69,2025-09-26,B,2,0
1855,30,Other,Americas,Clothing,71.95,2025-11-01,B,3,0
1856,41,Female,Europe,Clothing,40.01,2025-10-21,A,4,0
1857,48,Male,Asia,Toys,129.53,2025-01-02,C,3,0
1858,54,Male,Americas,Home,121.18,2025-02-16,C,2,0
1859,50,Female,Asia,Home,60.25,2025-07-06,B,2,0
1860,48,Male,Asia,Clothing,110.04,2025-02-17,A,1,0
1861,25,Male,Europe,Electronics,140.56,2025-09-28,A,3,0
1862,53,Female,Europe,Clothing,19.46,2025-08-21,A,3,0
1863,43,Male,Europe,Home,162.11,2024-12-20,C,3,1
1864,35,Female,Africa,Toys,72.36,2025-07-20,A,2,2
1865,57,Male,Americas,Toys,61.83,2024-12-22,A,1,0
1866,26,Other,Americas,Electronics,153.59,2025-04-28,A,5,0
1867,19,Female,Europe,Toys,111.26,2025-04-06,B,5,1
1868,33,Female,Americas,Home,86.98,2025-06-18,A,1,0
1869,42,Female,Americas,Toys,86.4,2025-05-11,B,5,1
1870,25,Male,Africa,Clothing,18.37,2025-04-08,B,1,1
1871,63,Male,Americas,Clothing,73.1,2025-10-09,A,4,1
1872,37,Male,Europe,Clothing,27.83,2024-12-16,B,3,0
1873,46,Other,Americas,Toys,84.58,2025-03-26,A,4,1
1874,20,Male,Americas,Home,99.09,2025-03-12,A,5,0
1875,27,Other,Asia,Clothing,85.49,2024-12-15,C,1,0
1876,21,Male,Asia,Electronics,52.52,2025-09-17,A,3,0
1877,22,Male,Africa,Electronics,146.33,2025-02-01,C,4,0
1878,19,Female,Americas,Toys,90.87,2025-01-05,C,3,1
1879,67,Male,Africa,Toys,76.6,2025-04-08,B,5,1
1880,21,Female,Asia,Electronics,37.44,2024-12-04,C,2,1
1881,68,Female,Europe,Clothing,79.47,2025-09-04,B,4,0
1882,44,Male,Asia,Clothing,61.39,2025-06-01,C,4,0
1883,57,Female,Asia,Toys,79.88,2025-05-02,A,3,1
1884,23,Female,Asia,Home,59.45,2025-03-02,B,1,0
1885,26,Male,Americas,Toys,26.99,2025-08-15,C,2,0
1886,48,Female,Americas,Electronics,109.1,2025-01-31,A,3,1
1887,34,Male,Africa,Home,129.16,2025-11-28,C,1,1
1888,27,Female,Americas,Toys,15.27,2025-06-27,A,2,0
1889,18,Female,Asia,Clothing,128.74,2025-07-10,C,4,1
1890,53,Other,Europe,Toys,65.27,2024-12-29,A,4,0
1891,67,Female,Africa,Clothing,39.0,2025-11-21,B,2,0
1892,19,Female,Africa,Toys,90.34,2025-03-19,B,4,0
1893,38,Female,Asia,Clothing,109.44,2025-09-22,C,4,0
1894,45,Male,Asia,Clothing,5.0,2024-12-17,C,4,1
1895,59,Female,Europe,Electronics,93.41,2025-07-27,B,4,0
1896,45,Female,Asia,Electronics,25.63,2025-01-24,B,4,0
1897,61,Male,Americas,Home,31.72,2025-03-06,C,1,0
1898,27,Male,Americas,Toys,89.72,2025-10-30,A,4,0
1899,67,Female,Americas,Home,23.8,2025-07-28,A,5,0
1900,51,Female,Asia,Home,107.2,2025-10-15,C,2,1
1901,38,Female,Asia,Toys,104.27,2025-05-02,B,2,0
1902,23,Other,Africa,Clothing,122.37,2024-12-07,B,2,0
1903,24,Female,Europe,Home,37.6,2025-09-02,A,2,0
1904,53,Other,Americas,Home,15.47,2025-03-13,A,2,0
1905,44,Male,Europe,Clothing,5.0,2025-04-12,A,3,0
1906,60,Female,Asia,Electronics,92.53,2025-03-25,B,2,0
1907,59,Male,Asia,Electronics,22.8,2025-03-18,C,1,0
1908,20,Female,Africa,Toys,33.94,2025-08-17,C,3,0
1909,66,Male,Europe,Toys,129.13,2025-05-18,A,5,0
1910,35,Female,Europe,Home,72.46,2025-10-15,A,4,0
1911,23,Female,Africa,Toys,75.24,2025-01-26,B,2,0
1912,45,Female,Asia,Home,63.59,2025-02-01,A,5,0
1913,23,Female,Asia,Clothing,37.5,2025-04-15,C,2,0
1914,48,Female,Asia,Toys,36.78,2025-03-20,C,3,0
1915,62,Male,Europe,Electronics,40.29,2025-10-18,A,1,1
1916,34,Female,Europe,Electronics,15.94,2025-02-08,B,2,0
1917,43,Male,Europe,Home,16.89,2025-03-28,A,5,0
1918,49,Male,Africa,Home,11.86,2025-10-07,B,3,1
1919,69,Male,Americas,Home,80.12,2025-03-17,A,1,2
1920,32,Female,Americas,Electronics,86.99,2025-08-01,C,2,1
1921,25,Male,Africa,Home,46.45,2024-12-10,C,2,0
1922,51,Male,Africa,Toys,103.18,2025-04-17,A,5,0
1923,51,Male,Asia,Clothing,65.14,2025-05-14,B,5,1
1924,69,Other,Europe,Clothing,46.0,2025-06-23,C,3,0
1925,27,Female,Africa,Clothing,42.81,2025-01-13,A,1,0
1926,25,Other,Africa,Toys,97.4,2025-09-01,A,3,2
1927,68,Female,Americas,Toys,5.0,2025-11-06,A,5,0
1928,41,Female,Asia,Home,116.35,2025-02-06,C,2,0
1929,22,Female,Asia,Home,60.2,2025-05-18,C,2,1
1930,57,Other,Europe,Toys,5.0,2025-03-05,A,2,0
1931,48,Female,Europe,Home,106.3,2025-04-09,A,1,1
1932,47,Female,Americas,Electronics,127.87,2025-07-29,A,2,0
1933,36,Female,Africa,Electronics,170.88,2025-07-22,A,3,0
1934,33,Female,Africa,Electronics,5.0,2025-03-08,B,3,1
1935,33,Male,Africa,Home,151.4,2025-02-06,A,4,0
1936,48,Male,Americas,Electronics,69.44,2024-12-10,A,3,0
1937,67,Female,Europe,Electronics,114.22,2024-12-02,B,1,0
1938,56,Other,Asia,Clothing,111.41,2025-11-27,A,4,0
1939,64,Male,Americas,Toys,107.02,2025-11-19,A,2,0
1940,50,Male,Asia,Home,91.98,2025-06-30,A,1,0
1941,30,Other,Asia,Toys,82.88,2025-08-01,C,3,0
1942,69,Male,Africa,Clothing,73.89,2025-04-22,B,5,0
1943,39,Male,Americas,Home,36.87,2025-03-28,B,2,1
1944,61,Male,Europe,Clothing,156.36,2025-09-08,A,5,0
1945,37,Female,Africa,Home,150.71,2024-12-26,A,5,0
1946,49,Female,Europe,Home,107.86,2025-08-01,C,4,1
1947,61,Male,Americas,Clothing,78.75,2025-10-22,B,5,0
1948,64,Male,Europe,Home,104.75,2025-09-16,C,3,0
1949,27,Male,Americas,Toys,132.58,2024-12-25,C,4,0
1950,34,Other,Americas,Electronics,60.83,2025-11-15,A,3,1
1951,23,Male,Americas,Clothing,110.01,2025-04-19,A,4,0
1952,41,Female,Europe,Electronics,119.39,2025-03-30,A,3,0
1953,35,Female,Europe,Clothing,38.49,2025-07-17,C,1,0
1954,40,Female,Africa,Home,55.77,2025-10-07,A,1,0
1955,38,Female,Americas,Clothing,49.15,2025-01-20,C,2,0
1956,34,Female,Africa,Toys,103.91,2025-04-16,C,2,0
1957,54,Male,Africa,Electronics,92.03,2025-02-22,C,2,0
1958,34,Female,Africa,Home,80.16,2025-11-02,A,1,0
1959,24,Male,Americas,Electronics,121.34,2025-09-25,B,2,0
1960,21,Male,Asia,Home,20.01,2025-08-10,A,3,0
1961,37,Other,Asia,Electronics,78.11,2025-04-03,B,3,1
1962,28,Female,Africa,Electronics,177.07,2025-08-05,C,5,0
1963,31,Male,Europe,Clothing,33.91,2025-04-28,B,3,0
1964,32,Female,Europe,Electronics,101.21,2025-10-29,B,3,0
1965,53,Male,Asia,Clothing,105.5,2025-09-12,A,3,0
1966,44,Male,Americas,Electronics,127.33,2025-06-08,B,1,1
1967,22,Female,Asia,Electronics,42.37,2025-02-24,C,3,0
1968,50,Female,Asia,Clothing,95.97,2025-09-05,A,2,0
1969,32,Male,Americas,Toys,57.82,2024-12-14,A,2,0
1970,27,Female,Europe,Electronics,93.27,2025-06-25,A,2,0
1971,64,Male,Asia,Toys,126.92,2025-02-01,B,4,0
1972,18,Male,Europe,Electronics,98.08,2025-06-18,B,2,1
1973,37,Female,Asia,Toys,42.35,2025-10-17,A,4,0
1974,65,Female,Africa,Clothing,43.78,2025-02-08,C,4,1
1975,67,Male,Europe,Home,40.55,2025-05-25,B,4,0
1976,43,Male,Africa,Home,8.42,2025-04-20,A,1,1
1977,42,Other,Asia,Home,100.66,2025-03-08,B,1,0
1978,36,Male,Africa,Home,99.66,2025-02-05,C,2,1
1979,23,Female,Asia,Toys,17.37,2025-11-03,B,1,1
1980,64,Female,Asia,Home,75.64,2025-03-16,A,2,0
1981,66,Male,Americas,Home,38.23,2025-08-02,B,3,0
1982,68,Other,Americas,Home,5.0,2025-10-26,C,4,0
1983,53,Female,Europe,Home,83.02,2025-11-18,B,1,0
1984,53,Female,Europe,Clothing,99.78,2024-12-21,C,5,0
1985,51,Male,Africa,Toys,113.49,2025-04-10,A,5,0
1986,28,Male,Asia,Home,48.63,2024-12-19,A,4,2
1987,49,Female,Europe,Clothing,79.72,2025-03-28,B,1,1
1988,29,Female,Africa,Clothing,56.18,2025-06-09,B,2,0
1989,55,Male,Asia,Electronics,88.34,2025-04-25,B,5,0
1990,25,Female,Africa,Toys,58.79,2024-12-07,B,1,0
1991,40,Male,Asia,Electronics,7.94,2025-03-24,C,2,0
1992,40,Female,Americas,Electronics,103.77,2025-09-25,B,3,0
1993,36,Female,Europe,Clothing,26.78,2025-01-23,A,5,1
1994,28,Female,Africa,Clothing,103.89,2025-01-21,B,4,1
1995,41,Male,Africa,Clothing,39.99,2025-03-09,A,1,0
1996,32,Male,Americas,Clothing,102.34,2025-05-12,B,4,0
1997,68,Male,Africa,Electronics,58.54,2025-06-20,A,4,1
1998,61,Male,Americas,Home,46.25,2025-08-22,C,3,0
1999,63,Female,Africa,Home,115.05,2025-06-21,C,2,0
2000,57,Male,Africa,Electronics,47.3,2024-12-20,C,4,1
2001,24,Male,Europe,Toys,78.22,2025-04-16,B,3,0
2002,63,Other,Africa,Toys,60.44,2024-12-19,B,5,0
2003,27,Female,Asia,Electronics,15.06,2025-11-02,A,5,2
2004,67,Female,Africa,Electronics,53.56,2025-09-13,A,4,1
2005,69,Female,Europe,Clothing,82.35,2025-10-11,C,2,0
2006,48,Other,Europe,Home,78.18,2025-10-17,A,1,1
2007,43,Male,Americas,Clothing,93.7,2025-06-27,A,1,0
2008,20,Male,Europe,Toys,40.42,2025-01-03,A,2,0
2009,49,Male,Africa,Toys,49.37,2025-06-13,A,2,0
2010,42,Female,Africa,Toys,100.48,2025-05-19,C,1,0
2011,65,Female,Europe,Home,79.47,2025-07-06,B,5,0
2012,55,Other,Europe,Electronics,117.67,2025-05-23,B,5,0
2013,33,Female,Europe,Toys,110.41,2025-09-21,B,3,0
2014,59,Female,Asia,Clothing,68.19,2025-08-18,B,1,1
2015,22,Female,Asia,Electronics,55.87,2025-07-04,B,2,0
2016,55,Female,Americas,Toys,47.8,2024-12-05,A,5,0
2017,39,Female,Europe,Electronics,90.06,2025-03-02,A,1,0
2018,54,Female,Europe,Clothing,43.89,2025-07-14,C,5,0
2019,35,Female,Americas,Electronics,102.72,2025-07-23,B,2,0
2020,61,Male,Asia,Home,41.58,2025-11-17,A,1,0
2021,21,Male,Africa,Home,64.26,2025-03-26,A,5,0
2022,36,Other,Asia,Home,59.88,2025-10-21,C,4,0
2023,46,Male,Americas,Home,62.24,2025-09-10,A,1,0
2024,51,Male,Americas,Electronics,16.49,2025-09-14,B,2,0
2025,45,Female,Africa,Electronics,38.66,2025-03-11,B,3,0
2026,33,Male,Asia,Electronics,88.01,2025-10-10,C,1,0
2027,33,Male,Asia,Clothing,73.53,2025-11-05,A,4,0
2028,40,Male,Asia,Electronics,138.94,2025-03-22,A,5,0
2029,32,Male,Africa,Toys,35.58,2025-04-18,B,1,0
2030,22,Male,Europe,Electronics,59.33,2025-04-03,B,3,0
2031,66,Male,Europe,Toys,96.85,2025-02-22,C,1,0
2032,23,Female,Americas,Clothing,127.73,2025-03-28,B,5,0
2033,26,Other,Americas,Clothing,150.24,2025-10-17,A,4,1
2034,39,Other,Europe,Home,149.75,2025-09-14,C,3,0
2035,44,Male,Americas,Clothing,51.24,2024-12-02,C,2,0
2036,59,Female,Asia,Toys,58.11,2025-09-26,C,3,0
2037,64,Female,Africa,Electronics,69.77,2025-04-26,A,1,1
2038,40,Female,Europe,Home,128.46,2025-10-15,A,1,0
2039,39,Male,Europe,Home,95.43,2025-10-18,A,5,0
2040,46,Female,Africa,Clothing,65.54,2025-10-18,B,3,1
2041,25,Female,Americas,Toys,58.1,2025-01-12,B,1,0
2042,23,Female,Europe,Toys,55.18,2025-06-28,B,1,0
2043,47,Male,Asia,Home,13.96,2024-12-05,C,4,0
2044,62,Female,Europe,Electronics,34.04,2025-10-06,B,5,0
2045,57,Female,Americas,Electronics,39.58,2025-11-10,A,1,1
2046,40,Female,Europe,Clothing,118.31,2025-02-09,A,3,0
2047,48,Female,Americas,Clothing,55.9,2025-07-21,A,2,0
2048,63,Female,Americas,Clothing,78.15,2024-12-31,C,4,0
2049,35,Female,Africa,Home,131.17,2025-08-20,B,3,0
2050,54,Male,Asia,Electronics,106.63,2025-07-02,C,2,0
2051,23,Female,Europe,Electronics,104.31,2025-11-08,A,3,0
2052,52,Female,Americas,Toys,105.58,2025-10-26,C,5,0
2053,48,Male,Europe,Home,121.79,2025-04-11,A,2,0
2054,65,Male,Africa,Electronics,74.62,2024-12-06,C,2,0
2055,53,Male,Africa,Home,36.48,2025-02-24,B,5,0
2056,60,Female,Americas,Toys,104.81,2025-08-22,A,1,0
2057,46,Male,Americas,Home,70.64,2025-01-04,A,5,0
2058,60,Male,Europe,Electronics,39.14,2025-05-25,C,1,1
2059,40,Male,Europe,Home,101.44,2025-01-21,B,2,0
2060,35,Male,Europe,Toys,79.69,2025-07-09,B,3,0
2061,46,Other,Asia,Clothing,80.61,2025-06-02,C,4,0
2062,54,Male,Asia,Electronics,6.65,2025-09-23,B,5,0
2063,40,Female,Asia,Toys,27.76,2025-09-22,C,3,0
2064,30,Male,Africa,Toys,28.71,2025-07-24,C,1,0
2065,68,Male,Asia,Clothing,49.31,2025-06-12,B,3,0
2066,47,Female,Africa,Clothing,44.92,2025-03-02,C,3,0
2067,19,Male,Asia,Electronics,51.7,2025-09-09,B,4,0
2068,19,Female,Asia,Clothing,5.0,2025-02-03,B,1,0
2069,26,Female,Africa,Clothing,29.55,2025-06-21,C,1,0
2070,57,Male,Africa,Home,73.89,2025-06-11,C,4,0
2071,51,Female,Europe,Toys,131.6,2025-09-22,A,5,1
2072,67,Male,Europe,Toys,68.41,2025-02-16,C,3,0
2073,32,Male,Africa,Home,105.26,2025-01-27,A,3,0
2074,41,Male,Americas,Clothing,5.0,2025-06-24,A,3,0
2075,59,Male,Asia,Toys,31.65,2025-09-18,B,3,0
2076,29,Female,Europe,Clothing,139.64,2025-05-06,C,3,0
2077,56,Female,Africa,Toys,25.2,2025-11-21,C,1,0
2078,66,Female,Europe,Electronics,33.13,2025-02-21,A,3,0
2079,43,Female,Asia,Home,47.75,2024-12-30,A,5,0
2080,56,Male,Africa,Home,120.26,2025-02-01,B,4,0
2081,40,Female,Europe,Electronics,6.89,2025-08-06,A,4,1
2082,47,Female,Americas,Electronics,49.62,2025-10-18,A,3,1
2083,67,Other,Americas,Clothing,79.69,2025-07-05,A,4,0
2084,33,Male,Asia,Toys,47.66,2024-12-03,B,1,1
2085,61,Male,Americas,Electronics,81.17,2025-02-25,A,1,0
2086,67,Male,Europe,Home,82.21,2025-04-17,B,5,0
2087,64,Female,Europe,Clothing,62.95,2025-03-09,C,3,1
2088,21,Female,Americas,Toys,118.59,2025-04-14,C,1,0
2089,55,Female,Africa,Clothing,45.14,2025-06-25,A,3,0
2090,58,Female,Africa,Toys,14.74,2025-04-17,B,4,0
2091,20,Female,Asia,Electronics,77.58,2024-11-30,C,3,0
2092,30,Female,Americas,Electronics,154.0,2025-08-20,A,5,0
2093,55,Male,Africa,Toys,86.42,2025-06-09,B,5,0
2094,22,Female,Europe,Home,131.3,2025-03-09,B,1,2
2095,43,Female,Africa,Clothing,14.68,2025-04-04,A,4,0
2096,33,Other,Americas,Toys,121.41,2025-04-22,A,4,0
2097,50,Female,Europe,Clothing,119.29,2025-06-30,B,1,0
2098,31,Male,Americas,Home,40.54,2025-08-01,B,1,0
2099,37,Female,Asia,Home,46.25,2025-03-07,C,4,0
2100,57,Male,Europe,Toys,103.36,2025-01-06,C,2,0
2101,54,Male,Americas,Toys,32.52,2025-04-23,A,4,0
2102,63,Male,Europe,Clothing,121.34,2025-03-28,B,5,1
2103,27,Male,Americas,Toys,114.46,2025-08-14,C,1,1
2104,49,Male,Americas,Toys,81.55,2025-02-07,A,4,1
2105,28,Female,Europe,Electronics,63.54,2025-07-29,A,4,0
2106,38,Female,Europe,Home,99.98,2025-02-03,A,1,0
2107,68,Male,Africa,Home,5.0,2025-05-20,B,1,0
2108,31,Other,Europe,Home,122.08,2025-11-16,B,4,0
2109,31,Female,Asia,Electronics,52.81,2025-04-09,B,1,1
2110,40,Female,Americas,Toys,131.3,2025-10-13,A,5,0
2111,46,Male,Europe,Home,94.33,2025-07-22,C,1,0
2112,20,Other,Africa,Toys,58.63,2025-07-25,A,4,0
2113,56,Male,Europe,Home,40.12,2025-08-11,B,4,0
2114,56,Male,Asia,Home,93.6,2025-07-10,C,4,0
2115,65,Other,Americas,Home,107.21,2025-08-08,C,3,0
2116,67,Male,Europe,Clothing,67.46,2025-08-11,C,2,0
2117,49,Male,Africa,Clothing,58.22,2025-05-22,B,2,0
2118,68,Female,Africa,Electronics,110.28,2025-10-18,C,4,0
2119,67,Male,Africa,Electronics,60.51,2025-03-02,C,1,0
2120,62,Male,Africa,Clothing,79.97,2025-08-28,A,2,0
2121,53,Other,Africa,Electronics,42.75,2025-03-21,A,3,0
2122,60,Male,Asia,Toys,85.47,2025-08-18,B,1,0
2123,62,Male,Asia,Clothing,108.35,2025-07-17,A,5,0
2124,31,Male,Asia,Toys,95.89,2025-06-15,C,3,0
